,Unnamed: 0,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
370834,1998119,2022/09/03 14:17,17400,806844890,241742,80FDBA6B0,8316.43,US Dollar,8316.43,US Dollar,Cash,0
316306,3849624,2022/09/08 05:05,221279,80A482320,23525,80EBD9990,306.62,Euro,306.62,Euro,Cheque,0
234976,1674536,2022/09/02 17:58,221527,80A4DC3C0,11899,80D500500,1630.2,US Dollar,1630.2,US Dollar,ACH,0
11252,2538015,2022/09/05 12:05,70,100428660,31653,811714190,454832.01,US Dollar,454832.01,US Dollar,Cash,0
416136,1077410,2022/09/01 22:53,70,100428810,121987,8086AF890,127.5,UK Pound,127.5,UK Pound,Cheque,0
424197,725945,2022/09/01 12:08,214,80009D140,214,80009D140,189.43,Canadian Dollar,189.43,Canadian Dollar,Cheque,0
182147,1028409,2022/09/01 21:20,28,80A9243B0,128557,80B215420,341.76,Australian Dollar,341.76,Australian Dollar,Cash,0
258531,3667376,2022/09/07 20:35,28771,807D19100,110836,80EE78C50,455.05,US Dollar,455.05,US Dollar,Credit Card,0
299056,2818767,2022/09/06 01:49,4,8061C9E60,17120,80666CA30,43637.51,Ruble,43637.51,Ruble,Cash,0
177786,2280123,2022/09/04 23:04,9,806363EC0,116904,806D6B940,32442.11,Ruble,32442.11,Ruble,Credit Card,0
119763,1793261,2022/09/02 21:07,124,813635AD1,54879,8144203B1,0.139528,Bitcoin,0.139528,Bitcoin,Bitcoin,0
262327,3633432,2022/09/07 18:32,5,80772EFC0,220572,807DF2FD0,306.87,UK Pound,306.87,UK Pound,Cash,0
421326,1078360,2022/09/01 22:36,27621,80A35AC00,27621,80A35AC00,6825.34,Australian Dollar,6825.34,Australian Dollar,Reinvestment,0
399546,1090199,2022/09/01 23:16,27684,80819C820,214100,80C319D40,102368.89,Euro,102368.89,Euro,Cheque,0
457022,4917522,2022/09/10 04:08,1412,800E14330,21258,803540630,450.37,US Dollar,450.37,US Dollar,Credit Card,0
386080,2890185,2022/09/06 05:36,1729,8006F9290,1665,800BDC940,25947334.72,US Dollar,25947334.72,US Dollar,Cheque,0
407698,1004376,2022/09/01 20:55,12,801683820,12,801683820,7.95,Euro,7.95,Euro,Reinvestment,0
123987,4556006,2022/09/09 12:27,12,800A1ADB0,3881,801EBED20,4.9,Euro,4.9,Euro,Wire,0
196803,2175502,2022/09/04 10:08,20486,807EF78D0,222268,808272D50,413.18,UK Pound,413.18,UK Pound,ACH,0
286500,661754,2022/09/01 10:24,223,811BD32D0,118,812D68750,106179.59,Saudi Riyal,106179.59,Saudi Riyal,Credit Card,0
24466,2310621,2022/09/05 00:45,1467,80238FDB0,16136,8034A6AD0,8574.98,US Dollar,8574.98,US Dollar,Cash,0
168483,2924151,2022/09/06 07:28,17854,80833E440,28726,80BB73660,838.74,Euro,838.74,Euro,ACH,0
323404,2764241,2022/09/05 23:33,21381,80C2E9130,232304,80C2D6A60,256471.94,Yuan,256471.94,Yuan,ACH,0
449750,1979036,2022/09/03 11:33,117660,8080C1DD0,39198,80FEA5070,12476.92,Euro,12476.92,Euro,Credit Card,0
385186,4967965,2022/09/10 10:03,3655,802A459A0,1502,803321F70,368.83,Euro,368.83,Euro,Cheque,0
1682,800421,2022/09/01 14:56,220271,8080D7950,16163,80C2CAAC0,5557.26,US Dollar,5557.26,US Dollar,Cheque,0
409322,44025,2022/09/01 00:11,2385,8065ECFC0,2385,8065ECFC0,22.76,US Dollar,22.76,US Dollar,Reinvestment,0
395006,551732,2022/09/01 07:05,221691,812B5F800,250242,813439B70,999523.28,US Dollar,999523.28,US Dollar,Cheque,0
170318,1821822,2022/09/02 22:18,115,80CC9AA20,10,80CC9D4C0,3658.04,Brazil Real,3658.04,Brazil Real,ACH,0
47591,622576,2022/09/01 09:23,29944,8095E9450,29944,8095E9450,123.77,Yuan,123.77,Yuan,Reinvestment,0
174139,1229810,2022/09/02 03:02,13265,8021771E0,29069,8048DDB50,3057.8,Euro,3057.8,Euro,Cheque,0
345415,2682657,2022/09/05 19:44,4403,8052BAAB0,12719,80D96B5A0,15763099.02,US Dollar,15763099.02,US Dollar,Cheque,0
456456,4964672,2022/09/10 09:44,3149,801F19730,3149,801F19730,1238360.08,Yuan,184896.09,US Dollar,ACH,0
359538,4270757,2022/09/09 01:34,1244,802764EE0,22345,802B9B440,1302.12,US Dollar,1302.12,US Dollar,Cheque,0
283745,2668802,2022/09/05 18:32,19,80A103EE0,28,80A24D2A0,32248.85,Australian Dollar,32248.85,Australian Dollar,Cheque,0
344271,2274591,2022/09/04 22:58,16788,805ADCAC0,37964,811D542C0,46.62,US Dollar,46.62,US Dollar,ACH,0
101521,3879939,2022/09/08 06:47,21,803A9F950,10813,804099B90,8942.03,Yen,8942.03,Yen,Cheque,0
115459,3827605,2022/09/08 04:20,11107,801A5B470,214609,80D678440,1741.24,US Dollar,1741.24,US Dollar,Credit Card,0
316287,908076,2022/09/01 17:53,10813,8046B2410,10813,8046B2410,1825.43,Yen,1825.43,Yen,Reinvestment,0
219447,1324927,2022/09/02 06:21,1665,807FC88F0,250262,812FE5A20,780.44,Euro,780.44,Euro,Cheque,0
314750,4812405,2022/09/09 21:48,29467,803B41030,210319,8046ACC50,437017.92,Yen,437017.92,Yen,Credit Card,0
372999,2851523,2022/09/06 03:55,2843,801498AC0,4523,8033EBA50,1704.16,US Dollar,1704.16,US Dollar,Cash,0
393908,1688563,2022/09/02 18:26,10614,80429F8B0,219969,808A1F2D0,346.16,US Dollar,346.16,US Dollar,Cash,0
19033,681350,2022/09/01 11:14,1244,802764EE0,210404,8066EA3F0,65.85,US Dollar,65.85,US Dollar,Wire,0
398770,115427,2022/09/01 00:17,49142,813363AB0,49142,813363AB0,13.66,US Dollar,13.66,US Dollar,Reinvestment,0
113186,4317530,2022/09/09 03:28,5328,804213C90,17610,81162C100,741.98,Euro,741.98,Euro,Cash,0
386732,5050544,2022/09/10 20:37,908,8011EDC10,3051,804281330,612.68,US Dollar,612.68,US Dollar,Cheque,0
12584,2113501,2022/09/04 02:56,15916,8034EB260,37969,80722DED0,460.93,US Dollar,460.93,US Dollar,Cheque,0
82,4007647,2022/09/08 13:16,71,804EF8610,215186,805D64AC0,25564.3,Rupee,25564.3,Rupee,Credit Card,0
43169,3277449,2022/09/07 00:52,236346,812D544C0,127760,812D542E0,576.4,US Dollar,576.4,US Dollar,ACH,0
337284,4172371,2022/09/08 21:59,11657,801F43A80,115976,8110BD740,518.86,Euro,518.86,Euro,Cheque,0
479423,3405242,2022/09/07 07:02,12,80120FDA0,410,801425F40,1082.18,Euro,1082.18,Euro,Cash,0
452024,1652835,2022/09/02 16:43,219969,80C060DA0,219969,80C060DA0,446692.13,Mexican Peso,21127.09,US Dollar,ACH,0
130093,2617425,2022/09/05 16:17,23,802E95550,218755,80A5ECE80,52.48,Euro,52.48,Euro,Credit Card,0
258236,4296428,2022/09/09 02:02,70,100428A08,148586,8129CCB50,1773.88,Saudi Riyal,1773.88,Saudi Riyal,Credit Card,0
388424,4341504,2022/09/09 04:20,2915,8009307A0,410,8009DC460,319.1,Euro,319.1,Euro,Credit Card,0
171329,4370583,2022/09/09 05:16,26624,802E0AE20,246748,811054F30,126.88,Euro,126.88,Euro,Cheque,0
415155,347573,2022/09/01 01:12,213580,804E8CF10,17327,80A532AD0,12396.77,US Dollar,12396.77,US Dollar,Credit Card,0
498576,4245593,2022/09/09 00:32,310512,808C5C160,17425,808C5CA60,251.01,US Dollar,251.01,US Dollar,Cheque,0
101597,2724198,2022/09/05 21:47,28771,803CE3D70,28771,803CE3D70,702.81,Euro,823.54,US Dollar,ACH,0
429457,1965713,2022/09/03 10:12,114674,808FF5DC0,10,80F58A2B0,9.19,US Dollar,9.19,US Dollar,Wire,0
375801,4937277,2022/09/10 06:20,239692,80EC9BD10,40836,80F475560,744.1,Swiss Franc,744.1,Swiss Franc,Cheque,0
418106,1218028,2022/09/02 02:59,70,100428780,212789,804F77CC0,1551360.69,Rupee,1551360.69,Rupee,Cash,0
427417,3188911,2022/09/06 20:56,210690,804144F20,11402,8046F6F10,153638.69,Yen,153638.69,Yen,ACH,0
331684,3968788,2022/09/08 11:09,10,8065DA670,218783,806EED900,35590.14,Ruble,35590.14,Ruble,Credit Card,0
484042,3342178,2022/09/07 03:41,70,100428A08,149340,8123ABBB0,5858.64,Saudi Riyal,5858.64,Saudi Riyal,Cheque,0
59676,1678674,2022/09/02 17:53,26818,8069558D0,210431,80C71DFE0,22913.06,Euro,22913.06,Euro,Cash,0
44971,4561837,2022/09/09 12:06,110,8000BDB90,134939,80CE47AE0,4755377.6,Brazil Real,4755377.6,Brazil Real,Cheque,0
68988,1685739,2022/09/02 17:57,126,813425D41,124,813DD2541,0.020155,Bitcoin,0.020155,Bitcoin,Bitcoin,0
473041,15394,2022/09/01 00:05,4242,801A25AD0,4242,801A25AD0,20.1,US Dollar,20.1,US Dollar,Reinvestment,0
401093,5023795,2022/09/10 17:19,22,800C75410,20,800C76270,3272.37,Euro,3272.37,Euro,ACH,0
53547,3144153,2022/09/06 18:52,513,8005FAFF0,25637,803419380,4.8,US Dollar,4.8,US Dollar,Wire,0
29374,4402079,2022/09/09 06:13,70,100428978,137218,80E957650,119560.04,Swiss Franc,119560.04,Swiss Franc,Cheque,0
399582,3337091,2022/09/07 03:32,410,8002968D0,6625,802BEE2A0,22.15,Euro,22.15,Euro,ACH,0
155625,4249378,2022/09/09 00:57,25768,80315FE50,1522,806946190,279.71,Euro,279.71,Euro,ACH,0
80033,4301987,2022/09/09 02:48,23,8001023B0,1502,800441340,198.08,Euro,198.08,Euro,Cheque,0
450238,2536836,2022/09/05 12:08,26698,809BFCDE0,2845,80A35FE60,1117.77,US Dollar,1117.77,US Dollar,Cheque,0
249576,3414218,2022/09/07 07:59,115363,8050EB570,29802,8111290F0,84.01,US Dollar,84.01,US Dollar,Cash,0
365676,264013,2022/09/01 00:28,210,8097F9C80,226548,809EF3810,31533.82,Canadian Dollar,31533.82,Canadian Dollar,Cash,0
11915,69922,2022/09/01 00:27,19729,80B4A91F0,6276,80A6B6400,43.27,US Dollar,43.27,US Dollar,Credit Card,0
358532,655699,2022/09/01 10:08,12,814672E80,12,814672E80,54861.64,Euro,54861.64,Euro,Reinvestment,0
33817,4161473,2022/09/08 21:22,20,800B49FF0,3655,802EB04C0,41.26,Euro,41.26,Euro,Credit Card,0
434934,1946136,2022/09/03 07:37,123997,811E71DA0,143995,8133F7030,151.61,US Dollar,151.61,US Dollar,Cash,0
14730,2472314,2022/09/05 08:34,241309,812EBDCD0,21922,813EE2F20,67.22,Euro,67.22,Euro,ACH,0
60139,3655135,2022/09/07 19:50,124,814021711,154557,8146B15C1,0.001856,Bitcoin,0.001856,Bitcoin,Bitcoin,0
157222,59868,2022/09/01 00:05,18902,808F04E70,24161,809054830,81215.4,US Dollar,81215.4,US Dollar,Cash,0
486701,3144071,2022/09/06 18:52,2843,800A88540,14099,802E745E0,3105.66,US Dollar,3105.66,US Dollar,Cash,0
46352,111558,2022/09/01 00:28,35036,812BDEEF0,35036,812BDEEF0,33028.7,US Dollar,33028.7,US Dollar,Reinvestment,0
246591,1971789,2022/09/03 10:56,8,8000A5440,8,807E78F40,1693400.44,Canadian Dollar,1693400.44,Canadian Dollar,Cheque,0
241777,3468915,2022/09/07 10:04,113,810074410,45279,8112EB810,141144.55,Shekel,141144.55,Shekel,Cheque,0
83599,2459214,2022/09/05 08:22,11296,806E799F0,23537,80E32CF80,45.39,US Dollar,45.39,US Dollar,Credit Card,0
69597,2720190,2022/09/05 21:46,70,100428660,1674,804DC8230,1504.79,US Dollar,1504.79,US Dollar,Cheque,0
160577,2365121,2022/09/05 03:25,18097,803033850,19723,80BC386E0,1371.31,Yuan,1371.31,Yuan,Credit Card,0
114046,1895805,2022/09/03 01:06,25202,809B35660,27144,81246E480,33.32,Canadian Dollar,33.32,Canadian Dollar,Cash,0
461539,370994,2022/09/01 01:59,4,8030FD320,18196,80310DB00,133862.95,Yuan,133862.95,Yuan,Cheque,0
238229,2397310,2022/09/05 04:49,143242,8100F39E0,245093,810C37C00,22.06,Shekel,22.06,Shekel,Credit Card,0
97497,3198909,2022/09/06 21:11,12,804A349A0,14814,805FDB620,8094.74,Rupee,8094.74,Rupee,Credit Card,0
155445,1406167,2022/09/02 08:38,27,80B746CA0,234395,80C86FB60,9355.4,Mexican Peso,9355.4,Mexican Peso,Credit Card,0
66968,2066314,2022/09/03 22:43,908,805DE04E0,228634,80C6F5FD0,13360.33,US Dollar,13360.33,US Dollar,Credit Card,0
242829,811332,2022/09/01 14:53,70,100428978,40404,80EE86300,4846.31,Swiss Franc,4846.31,Swiss Franc,Cheque,0
80332,4978033,2022/09/10 11:01,112,80E5071A0,138395,80E87D6E0,943.58,Swiss Franc,943.58,Swiss Franc,Cheque,0
65999,4125309,2022/09/08 19:04,12,8000F55D0,16787,806586550,9431538.83,Ruble,9431538.83,Ruble,Credit Card,0
434024,3504400,2022/09/07 12:06,218050,80B906C60,223026,811AFBDA0,133.17,Euro,133.17,Euro,Cheque,0
204230,4477804,2022/09/09 09:25,23,8002989D0,124371,810729C30,377.34,Euro,377.34,Euro,Cheque,0
169515,269172,2022/09/01 00:26,228101,80A988A90,228101,80A988A90,32.07,Australian Dollar,32.07,Australian Dollar,Reinvestment,0
340774,2336213,2022/09/05 01:39,116781,8063C1A50,17120,80654DB30,1703.12,Ruble,1703.12,Ruble,Cheque,0
445369,1145370,2022/09/02 00:14,254242,81423E8E1,254355,8143F6631,0.056931,Bitcoin,0.056931,Bitcoin,Bitcoin,0
95463,4597539,2022/09/09 13:50,27288,802A90300,21749,80FBB01D0,178.69,Euro,178.69,Euro,Cheque,0
166137,4166124,2022/09/08 21:29,40312,80F765900,41745,80F8C13D0,117.39,Swiss Franc,117.39,Swiss Franc,Credit Card,0
314601,796569,2022/09/01 14:08,15,813EA9371,154653,8148B9C31,0.161619,Bitcoin,0.161619,Bitcoin,Bitcoin,0
313471,1174733,2022/09/02 01:26,39721,80EDF9540,238845,80F17E740,8.03,Swiss Franc,8.03,Swiss Franc,ACH,0
38955,1130789,2022/09/02 00:24,29794,8097D0D80,6030,80B311590,2217.45,Euro,2217.45,Euro,Cheque,0
294806,4594507,2022/09/09 13:34,38315,8105B6900,6010,8121AAFB0,3.38,US Dollar,3.38,US Dollar,Cash,0
156051,3605330,2022/09/07 17:14,116,80DBD9750,137218,80E29E740,27.71,Swiss Franc,27.71,Swiss Franc,ACH,0
242884,2872403,2022/09/06 04:48,11813,800B1F7F0,9482,809EF7AF0,848.86,US Dollar,848.86,US Dollar,Cheque,0
507132,2062051,2022/09/03 22:22,1292,8003C5E60,11642,808E1B810,942.53,US Dollar,942.53,US Dollar,Cheque,0
102527,3879855,2022/09/08 06:41,19925,803A4F6B0,21,803A78470,589609.89,Yen,589609.89,Yen,Credit Card,0
477814,2919158,2022/09/06 07:15,1601,8003A1D30,1,8005C3EB0,898.13,US Dollar,898.13,US Dollar,Cheque,0
239530,1607090,2022/09/02 15:22,38478,80E5A0CD0,138335,80EA731F0,70.56,Swiss Franc,70.56,Swiss Franc,Cash,0
501879,4595548,2022/09/09 13:57,12797,801300550,3881,801F0EA30,2680194.73,Euro,2680194.73,Euro,Cheque,0
421017,4665048,2022/09/09 16:23,4,8047BB5F0,239654,80E817480,42524.33,Yuan,42524.33,Yuan,Cheque,0
328858,219296,2022/09/01 00:10,29467,804714A40,11402,8145B85D0,2681.06,Yen,2681.06,Yen,Credit Card,0
153847,1286987,2022/09/02 05:18,4403,8021B66B0,215064,8087928D0,228.12,US Dollar,228.12,US Dollar,ACH,0
200489,4968326,2022/09/10 10:13,18428,805ABDFE0,14650,80B408310,9742.07,Euro,9742.07,Euro,Credit Card,0
81565,4468625,2022/09/09 08:39,116,80DC35DF0,137218,80E22E5C0,1665893.27,Swiss Franc,1665893.27,Swiss Franc,ACH,0
343524,4104779,2022/09/08 18:21,18107,8037EAD30,29944,80C86A190,1263.65,Yuan,1263.65,Yuan,Cheque,0
100805,3756635,2022/09/08 00:04,254242,813EAE701,225,8000EB4A1,0.015313,Bitcoin,0.015313,Bitcoin,Bitcoin,0
154086,730882,2022/09/01 12:53,2843,802F9F050,2843,802F9F050,185.38,US Dollar,185.38,US Dollar,Reinvestment,0
112051,1991236,2022/09/03 13:29,27103,812596F70,115976,81320D7C0,68.9,Euro,68.9,Euro,Credit Card,0
80216,2326301,2022/09/05 01:14,7,804A875D0,13184,8053B97B0,202965.11,Rupee,202965.11,Rupee,Cheque,0
456880,3002465,2022/09/06 11:03,1547,800A00BD0,150674,81317CE40,196.88,Euro,196.88,Euro,Cheque,0
15327,3850186,2022/09/08 05:13,221279,80CCA4EB0,220888,80DC91130,272.82,Euro,272.82,Euro,ACH,0
96553,943601,2022/09/01 18:56,22155,80827B360,122405,812068620,1538.27,UK Pound,1538.27,UK Pound,Credit Card,0
317236,4091044,2022/09/08 17:43,22828,80BC11420,23538,80D0C5CB0,19.05,US Dollar,19.05,US Dollar,Wire,0
351395,1923110,2022/09/03 04:57,11128,804304180,15,804491D80,20191200.45,Yen,20191200.45,Yen,Cheque,0
354335,852183,2022/09/01 16:22,22345,80339BCE0,223649,810AC78A0,269.01,US Dollar,269.01,US Dollar,Cheque,0
327658,4024041,2022/09/08 14:27,2591,8008B0CA0,13265,801971490,901.36,Euro,901.36,Euro,Cheque,0
108763,3180156,2022/09/06 20:21,70,100428810,123247,80892B610,420.74,UK Pound,420.74,UK Pound,Credit Card,0
6294,217995,2022/09/01 00:09,11838,804584F00,11838,804584F00,36669.14,Yen,36669.14,Yen,Reinvestment,0
165111,377124,2022/09/01 01:36,220,81378FCA1,153502,813CDA111,13.569059,Bitcoin,13.569059,Bitcoin,Bitcoin,0
324786,1347138,2022/09/02 07:22,2843,8004981D0,1665,8005DE6F0,3317.13,US Dollar,3317.13,US Dollar,Cheque,0
445925,1081675,2022/09/01 23:11,70,100428660,220,800822DA0,9013.72,US Dollar,9013.72,US Dollar,Credit Card,0
11473,3824784,2022/09/08 03:44,220,8136408C1,152416,81375F3C1,7.397044,Bitcoin,7.397044,Bitcoin,Bitcoin,0
76747,567198,2022/09/01 07:53,23402,805CD0B40,123997,80EEF7740,307.34,US Dollar,307.34,US Dollar,Cheque,0
272112,4492807,2022/09/09 09:44,20,8035C2DD0,29788,80356DBD0,50530.82,Yuan,50530.82,Yuan,Cheque,0
384653,1053337,2022/09/01 22:05,4242,80BD9C2A0,134140,8129E7050,64.04,US Dollar,64.04,US Dollar,Credit Card,0
385623,1600875,2022/09/02 15:09,6625,8028A1F00,7195,808FA8530,7.05,Euro,7.05,Euro,Credit Card,0
245377,2405644,2022/09/05 05:07,27621,80A1CF8F0,228009,80A2B54C0,336.03,Australian Dollar,336.03,Australian Dollar,Cheque,0
309744,2831182,2022/09/06 02:32,220,8001325C0,1588,8003C0700,2239.76,US Dollar,2239.76,US Dollar,Credit Card,0
228133,4825721,2022/09/09 22:04,7,80007E510,16,804A9E180,33850.55,Rupee,33850.55,Rupee,Cash,0
453382,4551191,2022/09/09 12:29,10,800341260,1853,801C3D4D0,195.75,US Dollar,195.75,US Dollar,Cash,0
358259,374740,2022/09/01 01:58,33727,80C608130,33727,80C608130,114.23,Mexican Peso,114.23,Mexican Peso,Reinvestment,0
411439,1344159,2022/09/02 06:44,27621,80A4B0770,19,80A5CE500,309.23,Australian Dollar,309.23,Australian Dollar,Cheque,0
400492,2954655,2022/09/06 08:53,6,8047ADAE0,112064,804A42E40,1664.73,Rupee,1664.73,Rupee,Cheque,0
293028,4934638,2022/09/10 06:23,23537,8034E2290,1,80CC019F0,432.26,US Dollar,432.26,US Dollar,Cheque,0
410049,387295,2022/09/01 02:20,15180,812E96020,15180,812E96020,10.59,Euro,10.59,Euro,Reinvestment,0
477989,4157676,2022/09/08 21:09,10,80013D100,795,80159A7D0,140.39,US Dollar,140.39,US Dollar,Cash,0
410174,3004514,2022/09/06 11:03,122055,809CCEF60,210,809CDB0B0,830.83,Canadian Dollar,830.83,Canadian Dollar,ACH,0
25225,3500444,2022/09/07 12:06,2845,80163AB00,2053,807252640,5061.96,US Dollar,5061.96,US Dollar,Cheque,0
298870,453217,2022/09/01 04:12,1490,8007E1940,13862,8093A1180,988.65,Euro,988.65,Euro,ACH,0
42094,977616,2022/09/01 19:50,26174,80994CCA0,25202,80994FCD0,19724380.0,Canadian Dollar,19724380.0,Canadian Dollar,Cheque,0
195063,2017333,2022/09/03 16:42,4242,804AFE960,2947,80683E460,134.89,US Dollar,134.89,US Dollar,Cheque,0
375196,729432,2022/09/01 12:25,124,813B6C3E1,124,814276621,0.038678,Bitcoin,0.038678,Bitcoin,Bitcoin,0
446670,3037302,2022/09/06 13:27,10,800323470,17222,80495F5A0,24862.57,US Dollar,24862.57,US Dollar,Cheque,0
459857,1162513,2022/09/02 01:01,1244,8008C2C30,1601,80483DBB0,16882.6,US Dollar,16882.6,US Dollar,Cheque,0
452966,767337,2022/09/01 13:34,2947,803B01450,132523,80CC16120,622.23,US Dollar,622.23,US Dollar,Cash,0
503486,2497672,2022/09/05 10:06,1,80191BEB0,8623,809FC2690,27.96,US Dollar,27.96,US Dollar,Credit Card,0
113310,2470212,2022/09/05 08:54,1024,800749FC0,2591,800A31510,1546.54,Euro,1546.54,Euro,Cheque,0
421861,2443430,2022/09/05 07:29,9665,803E0E4F0,210185,804678390,30576285.03,Yen,30576285.03,Yen,ACH,0
478883,3692315,2022/09/07 21:59,15747,808BDDFF0,28628,80B01E6F0,26007.13,Australian Dollar,26007.13,Australian Dollar,Cheque,0
265888,1349326,2022/09/02 07:13,317822,8070494A0,23885,807049450,57.4,US Dollar,57.4,US Dollar,Credit Card,0
38518,1136750,2022/09/02 00:27,16,804A8C0F0,15266,805E8F8A0,13690710.71,Rupee,13690710.71,Rupee,ACH,0
317869,3962676,2022/09/08 11:20,1362,8033EE730,111425,80482F9A0,128.96,US Dollar,128.96,US Dollar,Credit Card,0
388127,4308977,2022/09/09 02:51,117,80F0D88F0,38478,80FA5C3B0,757.29,Swiss Franc,757.29,Swiss Franc,Cheque,0
174332,3578215,2022/09/07 16:10,1,80059B6A0,11642,8059A04E0,32.75,US Dollar,32.75,US Dollar,ACH,0
49724,1667879,2022/09/02 17:15,28,80A5C2080,28531,80A6F33F0,5280.38,Australian Dollar,5280.38,Australian Dollar,Cheque,0
84430,3394520,2022/09/07 06:49,24515,807D43EB0,236685,80F2D2380,77302.95,US Dollar,77302.95,US Dollar,Cheque,0
361134,2464101,2022/09/05 08:15,7,8076FB8A0,23673,808DA50D0,750.32,UK Pound,750.32,UK Pound,Cash,0
294892,2257410,2022/09/04 20:32,10,800A767A0,17222,802C280B0,23.04,US Dollar,23.04,US Dollar,Cheque,0
391327,2675583,2022/09/05 19:01,70,1004286A8,219449,80AAEAA00,726.28,Euro,726.28,Euro,Cheque,0
408387,3215575,2022/09/06 22:24,21745,801F4F560,16941,802CA3A30,52.45,Euro,52.45,Euro,Credit Card,0
97347,3157684,2022/09/06 19:05,26818,807C7B420,210617,809FF0BD0,66.77,Euro,66.77,Euro,Credit Card,0
270420,1686555,2022/09/02 18:29,11405,800D3CB60,1,8012F03D0,2688.73,US Dollar,2688.73,US Dollar,ACH,0
295048,670134,2022/09/01 10:32,25768,8026C7A40,21749,806CCDCE0,63.76,Euro,63.76,Euro,ACH,0
390782,3188959,2022/09/06 20:36,10813,80404FAE0,10605,80C491730,233322.54,Yen,233322.54,Yen,Cheque,0
155877,4927164,2022/09/10 05:28,11,8004F0FB0,11056,8007014E0,2173.23,Euro,2173.23,Euro,Credit Card,0
395964,589227,2022/09/01 08:13,14290,805AFA570,14254,813EA0CF0,1674.03,Euro,1674.03,Euro,ACH,0
151132,3434524,2022/09/07 08:40,22,8013A1A60,3123,8013BE870,450.85,Euro,450.85,Euro,Cheque,0
499906,2028622,2022/09/05 04:38,43818,8105FFAD0,513,80D2EC1E0,12621.82,US Dollar,12621.82,US Dollar,ACH,1
161134,1637641,2022/09/02 16:01,3,803007310,28,80C999580,7001.23,Mexican Peso,7001.23,Mexican Peso,Credit Card,0
351557,60910,2022/09/01 00:18,123288,809921E50,123288,809921E50,3491.71,US Dollar,3491.71,US Dollar,Reinvestment,0
172595,188791,2022/09/01 00:02,219444,812558040,238387,812483DC0,31.91,Euro,31.91,Euro,Credit Card,0
82740,3695792,2022/09/07 22:16,219969,807DA3A50,19890,80977F4B0,407.51,US Dollar,407.51,US Dollar,Wire,0
44481,375052,2022/09/01 01:46,134920,80CED9A20,135034,80CFF1770,315028.34,Brazil Real,315028.34,Brazil Real,Cheque,0
497943,673355,2022/09/01 10:46,310124,803FC9B90,9679,803FBB910,0.01,Yen,0.01,Yen,Cheque,0
396115,3114733,2022/09/06 17:02,10,8002BA920,12381,802855160,472.65,US Dollar,472.65,US Dollar,Cheque,0
499684,1567290,2022/09/02 14:22,21611,801CFC300,231490,811EAE4A0,1715.82,US Dollar,1715.82,US Dollar,Cash,0
393437,2924440,2022/09/06 07:24,11056,801D98690,234222,80E3F5FD0,386.06,Euro,386.06,Euro,Cheque,0
448952,1529313,2022/09/02 12:30,335158,80D6033D0,211,80D602AB0,588.21,Brazil Real,588.21,Brazil Real,Cheque,0
305299,541584,2022/09/01 06:36,5,808C6E720,5,808C6E720,28090.12,UK Pound,28090.12,UK Pound,Reinvestment,0
474648,762557,2022/09/01 13:02,118,811C50490,121,8122CD2D0,80486.13,Saudi Riyal,80486.13,Saudi Riyal,Credit Card,0
85536,472827,2022/09/01 04:53,70,100428738,11808,8046AF160,203356.18,Yen,203356.18,Yen,Cheque,0
311651,4610948,2022/09/09 14:11,220888,80848CAD0,112354,812904FD0,250217.29,Euro,250217.29,Euro,Cheque,0
448487,4957393,2022/09/10 08:42,122055,8090D9640,214,8092F1610,634.11,Canadian Dollar,634.11,Canadian Dollar,Cheque,0
155024,4618754,2022/09/09 14:32,70,100428660,12735,807812800,5045.08,US Dollar,5045.08,US Dollar,Credit Card,0
381423,4756917,2022/09/09 19:39,410,8002D04F0,13057,80449A990,1731.39,Euro,1731.39,Euro,Cheque,0
193668,3356512,2022/09/07 04:48,22,8013D8470,12561,803C247C0,113771.04,Euro,113771.04,Euro,Cheque,0
363985,4168307,2022/09/08 21:40,5627,803913180,5627,803913180,21.8,US Dollar,145.98,Yuan,ACH,0
358397,564977,2022/09/01 07:56,15447,807BFF8C0,15447,807BFF8C0,18.78,US Dollar,18.78,US Dollar,Reinvestment,0
151813,3714740,2022/09/07 23:00,4403,802555B20,701,807EA6DD0,834.37,US Dollar,834.37,US Dollar,Cash,0
280584,3702830,2022/09/07 22:07,119,80FF654C0,43462,810132360,710.84,Shekel,710.84,Shekel,Cash,0
349416,2858024,2022/09/06 03:51,5,807C702C0,220572,807ED5DD0,149.64,UK Pound,149.64,UK Pound,Cheque,0
